File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a06ca91e-2b5a-4377-a503-cfc8b1070af8	70c9897f-da8a-47fb-8f4e-cd725aa7355c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7IY	TCGA-S9-A7IY-01A	Primary Tumor
b586b3a2-03c6-42f8-9ad9-c8b9a46289db	12b9d0de-401d-4656-8df0-1834dce82751.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A76K	TCGA-DU-A76K-01A	Primary Tumor
1432636c-8df2-4bbe-8a43-977f667de52d	b685cad3-11a2-4288-b97f-4a22aec287c9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-8320	TCGA-HW-8320-01A	Primary Tumor
dee3e444-f5c5-40ae-acc0-6953a018fcee	f25ed0a3-566f-4985-a9d4-ae0ab44d451d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8105	TCGA-HT-8105-01A	Primary Tumor
5b4d3d27-dffe-4ed1-8467-08a4f1f65f84	535693e6-1d8d-4ada-ae98-bb4c54446814.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-8167	TCGA-DU-8167-01A	Primary Tumor
ea6ac8e5-8b91-4e40-8ac7-a59ce776ca55	11900d30-039c-4f82-80b4-055cef30b7ba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8019	TCGA-HT-8019-01A	Primary Tumor
7a7873b9-9c3c-4b44-90c5-242975820ad6	b49f7ea9-8dd2-408f-8b5c-06a790c34fb9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WQ	TCGA-S9-A6WQ-01A	Primary Tumor
87d8856f-9426-4194-b42a-1297fee90526	3fc44666-d3d4-4659-aff3-39c9ce845337.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7638	TCGA-FG-7638-01B	Primary Tumor
f62d06d6-c05c-46bc-a343-a134fe682c97	ab5cf50a-b5de-4505-be5f-4ee09d37ad24.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YH	TCGA-E1-A7YH-01A	Primary Tumor
117c6144-7a76-4151-b953-e34e2547e40a	50cc129a-16ab-439f-9917-0eab08bf80f4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A5TU	TCGA-DU-A5TU-01A	Primary Tumor
9ee60cd0-fad6-452a-b5c6-18192ef8adb3	b1598fb1-aaa8-4333-be93-c6642bc0d90e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RQ	TCGA-TQ-A7RQ-01A	Primary Tumor
b6d1413f-2696-46e7-9e8d-c98a3bdb3212	d7e961fd-9355-48cd-87c9-71669c87b2dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CV	TCGA-QH-A6CV-01A	Primary Tumor
eeafe743-c798-4398-8f5d-3d213458e2b4	d80aa02c-c14d-40e2-82dc-6838fa55ee5d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CS	TCGA-QH-A6CS-01A	Primary Tumor
8dfd8b97-1d3a-4067-989f-199adba51c9e	be2ad152-53a1-4566-8690-372652f2a565.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7874	TCGA-HT-7874-01A	Primary Tumor
df984545-2992-416a-b037-86225ad57fe2	d5056524-7846-420f-8705-f67e32b8dfa9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-4941	TCGA-CS-4941-01A	Primary Tumor
fb96c1c3-ef58-49ed-893b-01d7cde335e2	fe90e556-210e-4f28-b106-6eca78ab07f8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A75O	TCGA-DB-A75O-01A	Primary Tumor
9821fd8e-03e2-40d9-9286-e91015647285	8e21bc22-aaa4-495a-b615-57d33b5c1251.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FN-7833	TCGA-FN-7833-01A	Primary Tumor
ab0728bf-6c6b-4115-ba96-44708a9ed662	d3fa519a-ca93-4928-9c28-799bb9722ff1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A72Z	TCGA-P5-A72Z-01A	Primary Tumor
cbc653f1-7704-4c47-b347-f18a039878c3	591b1beb-d902-4d96-822c-66ca24693bba.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6395	TCGA-DU-6395-01A	Primary Tumor
ad92f5a3-47fe-4e90-9034-df49a9e5f1de	93496e7a-eb49-4ec5-9157-3aa84800a4a4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7606	TCGA-HT-7606-01A	Primary Tumor
23200fa9-37b7-44e7-9085-23248fd2c4fd	c97a8237-60b4-4586-989e-ef82542eedca.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A86X	TCGA-QH-A86X-01A	Primary Tumor
8ce25ab8-ae0a-476b-ba9f-9969a656b783	3c68f8cc-f0f5-40fc-a21f-d534d4fe810f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CZ	TCGA-QH-A6CZ-01A	Primary Tumor
868cf77b-e136-4006-b881-9a3b65c6374b	a7c0fa0b-3b27-41a5-85cb-4ac5fd9956a5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7C4	TCGA-TM-A7C4-01A	Primary Tumor
1ca81f0a-92dd-4aea-8ff3-ec0b9df91394	9cd81de0-2fc5-4325-ab0c-a0a368110e83.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7482	TCGA-HT-7482-01A	Primary Tumor
287c1278-3050-434b-98f2-6ec1a4aa9af4	dc2e642c-3f24-4445-9665-0adfd1728683.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7601	TCGA-HT-7601-01A	Primary Tumor
052a79b7-c11e-422e-b151-505f377f77b2	c8b0b372-1359-4415-a11c-8cd6d60d03ea.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WH	TCGA-S9-A6WH-01A	Primary Tumor
47d60bcf-fa68-4232-b55c-5bd494462e38	59103ebb-e5dd-45db-b921-d8ec553f6663.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7857	TCGA-HT-7857-01A	Primary Tumor
979bdd17-aa2c-4cef-93af-68b6f1c349dc	d0472df6-763b-4d14-b5c7-1d9fd1b6c02d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Primary Tumor
e4a8e51c-44c4-4793-bb51-c40ef186d695	97673e65-4823-4df5-81b0-241584f4eb27.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YY	TCGA-E1-A7YY-01A	Primary Tumor
369646a5-854e-489e-9bee-a9115084ca30	a9d5fe90-d4b1-4e6c-bdbe-92c43dcebd8f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A7TI	TCGA-DU-A7TI-01A	Primary Tumor
cfeed761-d917-4cdf-8398-9d8e16f498e2	73ea6e45-8d1c-40d6-9aeb-7b86eab11ce3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YV	TCGA-E1-A7YV-01A	Primary Tumor
75779237-30b1-47da-adfc-bd9f5b58a4cd	792fab13-a7a6-4b1f-be25-b4fd3db15ed2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6670	TCGA-CS-6670-01A	Primary Tumor
05f8d6f1-4c88-4686-9902-7169a2bf50db	329f3574-6fd3-498f-a904-a7b268bd04be.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A76L	TCGA-DU-A76L-01A	Primary Tumor
6231f968-d9cd-48ce-b79d-5631b494ca4e	78865e5d-a740-41be-a273-ec1984d2c4bb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RF	TCGA-TQ-A7RF-01A	Primary Tumor
10eb529c-5d46-43b4-8d44-8165a9f60a36	0a6f887e-c055-4c31-9814-b711449c5110.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A6IZ	TCGA-FG-A6IZ-01A	Primary Tumor
212943cd-6037-483a-87b1-54f215b0c83b	e6a5e660-9928-40e9-bc03-3ab31c3c700c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RP	TCGA-TQ-A7RP-01A	Primary Tumor
cea63165-3ff6-49ee-b4fa-4207cbfe7b79	afaac417-36ae-446a-8925-3a5cc161a3da.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-R8-A6ML	TCGA-R8-A6ML-01A	Primary Tumor
7a1733d7-06f1-4583-b64a-8a95b84a3ccf	b9360a09-a600-406a-a918-930316e9770b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-5397	TCGA-CS-5397-01A	Primary Tumor
f4f207e5-b83e-48a4-8773-1418afdd6fbb	dad374b6-32b9-4d00-98ca-f7b6b96af805.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7607	TCGA-HT-7607-01A	Primary Tumor
58d6bf18-5f5e-4b0c-a749-916ec22524b6	edfac2ec-e503-4e6a-aba7-33fcb0cb617f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5EU	TCGA-P5-A5EU-01A	Primary Tumor
a01f33a7-6933-48d9-a649-4503db49e63b	5f0b58e5-dc39-4e8e-8da8-d6a58c26223e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6WE	TCGA-S9-A6WE-01A	Primary Tumor
f658e9ad-96de-4f9c-b418-897e7a31752b	c54131af-2caa-4bea-b802-a091a0a0b51d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5318	TCGA-E1-5318-01A	Primary Tumor
e7659c35-fc9e-4cd8-92eb-2fd687395d46	413db29c-ae90-4173-bb42-fa21665dcd3b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-4938	TCGA-CS-4938-01B	Primary Tumor
a0566fec-e04f-43bc-ae45-93b269ab11de	88fd176c-eec5-44ad-9e5f-ab6caa22e550.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8109	TCGA-HT-8109-01A	Primary Tumor
ce2a8870-a1cd-441a-83f0-22cd48ee3f55	4cd2e353-e6aa-4e52-8790-a97c2d8d4534.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7860	TCGA-HT-7860-01A	Primary Tumor
c7997978-c1c8-4232-9247-8c24052c0e5b	67dd5664-6626-45d6-b57d-692ae525980a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7015	TCGA-DU-7015-01A	Primary Tumor
033f24ad-7f12-4b03-928d-c8e4472a35d5	a62f93b6-aea3-4ca5-8627-ad151b303f73.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7294	TCGA-DU-7294-01A	Primary Tumor
389abe6a-b7a0-4dce-aa73-4e2aa47ea609	906efe7a-36d3-4404-8010-0bb2349270da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7877	TCGA-HT-7877-01A	Primary Tumor
533b6e2f-5eba-44d0-bb02-0764e45fc884	b8007c4d-5c84-4f98-ab9d-c60c5648a21d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A619	TCGA-HT-A619-01A	Primary Tumor
989d22a5-7136-465c-bd69-2e37b84ea237	f2aade4b-7c1d-4e42-a1ab-7df300e2ec59.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-IK-8125	TCGA-IK-8125-01A	Primary Tumor
14902930-91ca-495a-8d37-19129f4d17ba	115fb6d6-cbc4-4525-b5cb-1b5def74d936.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TY	TCGA-S9-A6TY-01A	Primary Tumor
04da02a2-c531-4940-87b1-16e5353e127e	c71c454c-3f86-4273-94f8-50a3a0029792.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A5TT	TCGA-DU-A5TT-01A	Primary Tumor
ac7511ec-ca9f-4285-a039-65326c538c05	a35bbf54-3c3d-48b9-bd40-7470212fcae5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-5275	TCGA-DB-5275-01A	Primary Tumor
1348f139-d650-4500-8001-39c28ff0fcdc	8c116214-dd17-453b-a689-f191888a6986.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A84I	TCGA-TM-A84I-01A	Primary Tumor
eb0484cb-5a72-490d-ae18-09ef9ae5bcfe	f077f6ab-5e23-4e5c-86c2-db8a831b5e08.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7472	TCGA-HT-7472-01A	Primary Tumor
7ccce2e9-e86e-4a9c-b2f7-6f159eec4df7	d1be9c82-7450-4f59-b20b-5f3032aa89a9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A8XE	TCGA-TQ-A8XE-01A	Primary Tumor
729042e2-386f-4e31-b3b4-841573b23379	a000a5d8-3e33-415a-9d43-8b0789e6548c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-7643	TCGA-FG-7643-01A	Primary Tumor
efe38026-160c-4ac3-b744-c7c77a8d342c	2eb90caf-5d1f-48c0-b0c6-8d13c6ef7a4c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-5852	TCGA-DU-5852-01A	Primary Tumor
6674088b-4a54-4ea4-a238-5b10055e71dd	51d34a77-ceaa-4330-a7e5-3fd02cdc3979.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A76R	TCGA-DU-A76R-01A	Primary Tumor
7ee6e0e2-9396-4e72-81f5-6f46df77f799	eacbe277-8e24-4098-badf-2caa4993af92.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8563	TCGA-HT-8563-01A	Primary Tumor
010548a8-31f6-4551-be9a-09ee245e3bac	2deb4c12-373c-49e3-ba92-93a64781d7cb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A75P	TCGA-DB-A75P-01A	Primary Tumor
88e47eb6-27a4-47fe-89db-6f5e418ed428	20931fe1-0479-45af-9550-653f7ea0a467.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8111	TCGA-HT-8111-01A	Primary Tumor
0a081177-561b-4d78-836e-6d7e1fb42f5b	36d93788-b7a9-4866-98aa-2c83befd9917.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7R3	TCGA-S9-A7R3-01A	Primary Tumor
22815db5-57f6-4092-b817-cd465be749fe	7c4e8d97-68b5-4a4d-b9af-81f81a351905.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A615	TCGA-HT-A615-01A	Primary Tumor
77635cf9-e42b-42db-acf5-9552a38859fa	dfc4638d-9141-43c6-8819-90c382889db8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-5390	TCGA-CS-5390-01A	Primary Tumor
2a843530-def0-4edc-8ee7-daed7c8364c4	cecb9503-5b1f-4a02-bbdf-9d0ae63de828.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TJ	TCGA-DU-A7TJ-01A	Primary Tumor
4ab0f7f4-0b14-46ed-af2d-724ed51e4e6b	eec28a5a-e054-486c-82c1-2f439b69ed62.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J0	TCGA-S9-A7J0-01A	Primary Tumor
1ba33525-9aef-4812-aae1-730541f70494	7f1b3704-819a-4688-a149-38ca1ba8b65f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-RY-A840	TCGA-RY-A840-01A	Primary Tumor
e6ce1291-17b1-4c69-ba09-7f5968a9896f	796f5e71-59e1-40cd-96c5-a760827d4ffd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A74K	TCGA-HT-A74K-01A	Primary Tumor
79647460-7d48-4c63-b5c1-5f8058ed67e2	27551c92-e5aa-446b-99fb-047e3bb0143a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YL	TCGA-E1-A7YL-01A	Primary Tumor
8fed7402-31a8-430d-b9b3-82e2eceabd12	a5f64663-1e7d-4c2e-93aa-057e54aa8755.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6U5	TCGA-S9-A6U5-01A	Primary Tumor
e2163357-2b52-417a-87f2-36d34dfcc82e	0cbb87e9-d8ec-4150-a323-483567592577.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-6666	TCGA-CS-6666-01A	Primary Tumor
0351f578-aa5c-47b0-9f37-fce070980eed	f16bfc4a-ada2-4390-ad8d-c5b64062e6b0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7290	TCGA-DU-7290-01A	Primary Tumor
3b21ff1c-2bc9-4572-acce-c7331a2802f2	0a125b8b-b9b7-4dfd-8ec0-705d996ec954.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5EV	TCGA-P5-A5EV-01A	Primary Tumor
61c7fed8-5f46-4b10-a4e3-be144b2ed623	74a5a6c9-60ff-427d-9797-c4c8888aeeba.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6XC	TCGA-QH-A6XC-01A	Primary Tumor
7ddf0335-9704-4f1d-ad5c-961711904a52	64abfb70-fb97-4139-8689-b30236058621.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7015	TCGA-DU-7015-01A	Primary Tumor
eb86fe2d-b725-4aca-adf3-deb485dc017e	23abd29f-440f-4986-b0dd-21eed23f5cad.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7854	TCGA-HT-7854-01A	Primary Tumor
d1afba45-4300-4785-b86f-d5cf2912b05a	f04a9ef2-c0f8-458e-b872-9302084ee92a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A61C	TCGA-HT-A61C-01A	Primary Tumor
d4170676-a893-4357-b72c-bcda76318c28	c8e6968e-29f2-4404-a1eb-ffe4ff7cd908.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A6S7	TCGA-DU-A6S7-01A	Primary Tumor
65fe7c7d-044e-455f-b623-9477aa56f3b5	69cef3f7-d653-4ff2-88fc-a1276ef02096.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A843	TCGA-RY-A843-01A	Primary Tumor
e325edde-8dac-4831-af73-a34fdec35234	26657d0d-1568-4268-92f3-817d4b360f2d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7489	TCGA-HW-7489-01A	Primary Tumor
dfaf2923-1d8e-4f48-96be-2bf30c0d65f1	1963532e-4ac8-4db5-afeb-2227220a5560.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FN-7833	TCGA-FN-7833-01A	Primary Tumor
7324c16e-a785-4af7-aec7-498c3bceba27	36f0bd31-1f94-4063-8903-42d5bd113d0e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A6J3	TCGA-FG-A6J3-01A	Primary Tumor
c65c942c-7fc6-49f8-a634-fba1a4daeb19	602e8787-244b-477f-a2bb-b505aa41df35.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7620	TCGA-HT-7620-01A	Primary Tumor
83a71b26-656b-4763-a14f-9a6a73927117	a6133d23-58ac-4fab-b426-007af2b261fd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6410	TCGA-DU-6410-01A	Primary Tumor
2eb2a522-856a-412d-8e85-516372903892	2c804244-7005-4889-8504-396af30a3487.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A733	TCGA-P5-A733-01A	Primary Tumor
94de3643-395a-4e59-9cd7-a9b04da18bc5	7306ff8a-6bf1-404c-8864-55d9c1bd2b97.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7620	TCGA-HT-7620-01A	Primary Tumor
3768f5c3-4aeb-4aa9-b3ab-758091c17fae	a209a080-eab1-4fe6-a6ba-1292080cc9e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-VW-A7QS	TCGA-VW-A7QS-01A	Primary Tumor
337530f0-f171-4a69-8861-28c1be7c6050	1c3cb5b7-2c2c-4edc-a1d0-82e7fc19a63f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-RY-A83Z	TCGA-RY-A83Z-01A	Primary Tumor
b458545a-7833-48a4-b98e-a4e889857fc1	972461cd-158e-43b6-a943-f8fde2a95a13.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A7CF	TCGA-TM-A7CF-01A	Primary Tumor
d3459514-af33-4e6c-b201-ea8471dc0183	c7065c8e-db39-423d-a346-a0479be4d54b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7477	TCGA-HT-7477-01B	Primary Tumor
000e76af-9529-4e0b-b300-c602f5f717d2	b836a8d2-7c37-4af5-9f2f-7bf0121717f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7689	TCGA-HT-7689-01A	Primary Tumor
663300b1-0212-41da-aa1a-883c9e3546ba	a6b36743-e54e-443d-bc0e-bf3c4109a9b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VV-A86M	TCGA-VV-A86M-01A	Primary Tumor
5602b717-5e6c-4290-9220-37bca2be2607	ff2a4fea-227d-4a0a-8a49-d5ad3b15695f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A61A	TCGA-HT-A61A-01A	Primary Tumor
28ae470e-e042-4a50-9a60-f418139efc3c	2eed30f9-1526-4ba9-96d4-5b12a3e5913c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-WY-A859	TCGA-WY-A859-01A	Primary Tumor
e0fe5568-c927-474f-8012-8a1e559524a3	246ed833-5a5e-4c68-8ba9-cc42538ba5b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8161	TCGA-DU-8161-01A	Primary Tumor
39fe2ef1-c885-4d3f-8637-7c77dfbc9a87	22c900f8-754c-403f-883f-bc6efd0505e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-W9-A837	TCGA-W9-A837-01A	Primary Tumor
dbe45f0a-c2a2-45a3-b36c-8686771d1394	61ff3901-ac66-4d13-956b-d66d7f90551f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TU	TCGA-S9-A6TU-01A	Primary Tumor
612a3bfb-4193-46d5-9330-163b58bd6267	5ba7a172-7112-4dfc-9744-f60823dc3e98.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TI	TCGA-DU-A7TI-01A	Primary Tumor
1a1431a9-cca3-4685-82d2-9b5df284709a	c3e167ae-f12e-45f0-90e9-b54a63625dfe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6666	TCGA-CS-6666-01A	Primary Tumor
b8bbc3b5-d656-4faa-98c7-64ac09684ab1	9bd67e67-463c-467f-84ca-c65094d034d8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RS	TCGA-TQ-A7RS-01A	Primary Tumor
a08d55d1-c050-4e2f-8cab-115d21300308	bbe6d4dc-82da-4428-90c1-103c69cb393c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-RY-A843	TCGA-RY-A843-01A	Primary Tumor
